Customer_ID,Customer_Name,Age,Gender,City,State,Customer_Segment,Occupation,Monthly_Income,Account_Open_Year,Preferred_Payment_Mode,Preferred_Device
CUST0983,Dhruv Varma,19,Male,Lucknow,Uttar Pradesh,Student,MBA Student,170928,2025,Credit Card,Laptop
CUST0984,Lavanya Bajaj,24,Male,Lucknow,Uttar Pradesh,Salaried,Bank Manager,48013,2019,Net Banking,Mobile
CUST0985,Jeremiah Madan,21,Female,Chennai,Tamil Nadu,Student,College Student,182265,2018,UPI,Tablet
CUST0986,Avi Sule,21,Female,Jaipur,Rajasthan,Student,Medical Student,216543,2026,Debit Card,Mobile
CUST0987,Yutika Pillai,21,Female,Bengaluru,Karnataka,Student,MBA Student,24846,2025,Net Banking,Laptop
CUST0988,Aarush Raj,25,Female,Kolkata,West Bengal,Salaried,HR Manager,213972,2019,Credit Card,Mobile
CUST0989,Maya Chakraborty,50,Male,Mumbai,Maharashtra,Business,Trader,124949,2025,Debit Card,Tablet
CUST0990,Yadavi Prashad,66,Female,Ahmedabad,Gujarat,Senior Citizen,Retired Banker,68224,2020,UPI,Mobile
CUST0991,Sarthak Johal,53,Male,Kolkata,West Bengal,Business,Trader,109539,2013,Net Banking,Mobile
CUST0992,Fariq Das,34,Female,Kolkata,West Bengal,Business,Consultant,24474,2014,Debit Card,Laptop
CUST0993,Peter Sangha,50,Male,Pune,Maharashtra,Business,Trader,60282,2023,Credit Card,Laptop
CUST0994,Hema Singhal,63,Male,Hyderabad,Telangana,Senior Citizen,Retired Teacher,206095,2020,Debit Card,Mobile
CUST0995,Udarsh Gulati,43,Male,Jaipur,Rajasthan,Salaried,Chartered Accountant,74976,2026,Debit Card,Tablet
CUST0996,Varenya Agate,21,Male,Lucknow,Uttar Pradesh,Student,Engineering Student,26257,2017,Debit Card,Mobile
CUST0997,Sudiksha Jain,47,Female,Jaipur,Rajasthan,Salaried,Bank Manager,63069,2013,UPI,Tablet
CUST0998,Leena Murty,20,Female,Mumbai,Maharashtra,Student,Engineering Student,226633,2015,Net Banking,Tablet
CUST0999,Ekanta Karpe,50,Male,Hyderabad,Telangana,Business,Trader,99893,2013,UPI,Laptop
CUST1000,Vamakshi Borah,31,Male,Hyderabad,Telangana,Salaried,Bank Manager,76702,2012,Net Banking,Tablet
CUST1001,Qushi Sawhney,72,Female,Pune,Maharashtra,Senior Citizen,Retired Army Officer,75849,2020,Debit Card,Mobile
CUST1002,Amara Naidu,60,Male,Hyderabad,Telangana,Senior Citizen,Retired Army Officer,51881,2023,Credit Card,Mobile
CUST1003,Oscar Comar,28,Male,Kolkata,West Bengal,Business,Restaurant Owner,138530,2026,Debit Card,Laptop
CUST1004,Henry Dua,69,Female,Lucknow,Uttar Pradesh,Senior Citizen,Retired Teacher,210018,2013,UPI,Tablet
CUST1005,Darsh Master,52,Male,Ahmedabad,Gujarat,Salaried,Bank Manager,174983,2022,Debit Card,Laptop
CUST1006,Wishi Shah,80,Female,Mumbai,Maharashtra,Senior Citizen,Retired Army Officer,66869,2026,Credit Card,Mobile
CUST1007,Vasana Karnik,51,Male,Mumbai,Maharashtra,Salaried,Marketing Executive,56336,2025,Credit Card,Laptop
CUST1008,Wahab Soman,62,Male,Bengaluru,Karnataka,Senior Citizen,Retired Government Officer,44879,2019,UPI,Tablet
CUST1009,Bimala Madan,20,Female,Bengaluru,Karnataka,Student,MBA Student,184249,2020,Credit Card,Mobile
CUST1010,Jagdish Bhattacharyya,18,Female,Jaipur,Rajasthan,Student,MBA Student,194335,2021,UPI,Laptop
CUST1011,Devansh Tata,37,Female,Jaipur,Rajasthan,Salaried,Chartered Accountant,155394,2025,Net Banking,Mobile
CUST1012,Pranav Dyal,81,Female,Chennai,Tamil Nadu,Senior Citizen,Retired Army Officer,249280,2021,Debit Card,Laptop
CUST1013,Jack Dugal,79,Male,Chennai,Tamil Nadu,Senior Citizen,Retired Government Officer,75997,2013,Debit Card,Mobile
CUST1014,Nakul Chadha,51,Female,Delhi,Delhi,Business,Restaurant Owner,60714,2020,Credit Card,Laptop
CUST1015,Nakul Grewal,27,Female,Bengaluru,Karnataka,Salaried,Doctor,208151,2015,Debit Card,Tablet
CUST1016,Finn Dhawan,63,Female,Hyderabad,Telangana,Senior Citizen,Retired Army Officer,205327,2012,Net Banking,Tablet
CUST1017,Logan Karan,64,Male,Bengaluru,Karnataka,Business,Retailer,193256,2023,Debit Card,Tablet
CUST1018,Leela Walia,33,Male,Lucknow,Uttar Pradesh,Business,Trader,62754,2015,Credit Card,Tablet
CUST1019,Yachana Peri,27,Male,Chennai,Tamil Nadu,Salaried,Bank Manager,242916,2019,UPI,Tablet
CUST1020,Rachita Joshi,70,Female,Kolkata,West Bengal,Senior Citizen,Retired Banker,218421,2021,Debit Card,Tablet
CUST1021,Yashoda Shukla,23,Female,Bengaluru,Karnataka,Student,MBA Student,145499,2026,Credit Card,Laptop
CUST1022,Inaya Butala,72,Female,Delhi,Delhi,Senior Citizen,Retired Teacher,93742,2013,Debit Card,Tablet
CUST1023,Lakshmi Kamdar,24,Female,Kolkata,West Bengal,Student,College Student,68033,2016,Debit Card,Tablet
CUST1024,Dhriti Panchal,21,Female,Pune,Maharashtra,Student,Medical Student,195558,2015,Net Banking,Laptop
CUST1025,Bhanumati Sood,78,Female,Mumbai,Maharashtra,Senior Citizen,Retired Banker,150517,2014,Debit Card,Mobile
CUST1026,Nitara Swaminathan,78,Female,Pune,Maharashtra,Senior Citizen,Retired Banker,240665,2012,Credit Card,Mobile
CUST1027,Diya Chaudhry,55,Male,Hyderabad,Telangana,Business,Consultant,161861,2014,Net Banking,Tablet
CUST1028,Vamakshi Gola,69,Female,Ahmedabad,Gujarat,Senior Citizen,Retired Government Officer,175470,2017,UPI,Laptop
CUST1029,Yadavi Sathe,60,Female,Delhi,Delhi,Business,Restaurant Owner,79817,2016,Net Banking,Tablet
CUST1030,Gayathri Arora,24,Female,Jaipur,Rajasthan,Student,MBA Student,32299,2025,Net Banking,Tablet
CUST1031,Suhani Sem,50,Female,Chennai,Tamil Nadu,Salaried,Data Analyst,181377,2013,Debit Card,Laptop
CUST1032,Wakeeta Balasubramanian,44,Female,Lucknow,Uttar Pradesh,Salaried,Software Engineer,80969,2023,UPI,Laptop
CUST1033,Yug Banik,80,Male,Lucknow,Uttar Pradesh,Senior Citizen,Retired Teacher,106958,2026,Debit Card,Tablet
CUST1034,Yatan Pandey,35,Male,Jaipur,Rajasthan,Business,Retailer,127130,2022,Credit Card,Mobile
CUST1035,Abha Lal,29,Female,Ahmedabad,Gujarat,Business,Business Owner,243683,2024,Credit Card,Tablet
CUST1036,Aarush Kakar,48,Female,Kolkata,West Bengal,Salaried,Doctor,224268,2019,Debit Card,Mobile
CUST1037,Omkaar Solanki,52,Male,Mumbai,Maharashtra,Business,Consultant,32514,2017,UPI,Tablet
CUST1038,Kiaan Sachar,66,Male,Delhi,Delhi,Senior Citizen,Retired Banker,107501,2019,Debit Card,Laptop
CUST1039,Anjali Ravel,79,Female,Lucknow,Uttar Pradesh,Senior Citizen,Retired Army Officer,120978,2012,Credit Card,Laptop
CUST1040,Chandran Dyal,79,Male,Pune,Maharashtra,Senior Citizen,Retired Government Officer,204498,2017,Credit Card,Tablet
CUST1041,Chatresh Varma,23,Female,Chennai,Tamil Nadu,Student,MBA Student,174501,2020,UPI,Laptop
CUST1042,Samarth Rau,19,Female,Kolkata,West Bengal,Student,Engineering Student,48309,2020,Credit Card,Tablet
CUST1043,Triveni Baria,27,Male,Delhi,Delhi,Salaried,Software Engineer,83227,2026,Net Banking,Laptop
CUST1044,Meghana Parekh,47,Female,Hyderabad,Telangana,Business,Trader,120700,2017,UPI,Mobile
CUST1045,Raagini Halder,44,Male,Kolkata,West Bengal,Business,Restaurant Owner,224796,2026,Net Banking,Laptop
CUST1046,Kabir Bobal,46,Female,Delhi,Delhi,Business,Consultant,64859,2026,Credit Card,Tablet
CUST1047,Qarin Tripathi,24,Male,Delhi,Delhi,Salaried,Marketing Executive,188874,2012,Net Banking,Mobile
CUST1048,Logan Purohit,28,Female,Delhi,Delhi,Salaried,Software Engineer,86234,2017,Net Banking,Laptop
CUST1049,Zehaan Sastry,46,Female,Hyderabad,Telangana,Salaried,HR Manager,28839,2025,Credit Card,Tablet
CUST1050,Mugdha Bains,40,Male,Ahmedabad,Gujarat,Salaried,Civil Engineer,153519,2012,UPI,Mobile
CUST1051,Vasatika Saraf,19,Male,Kolkata,West Bengal,Student,Engineering Student,72687,2017,UPI,Tablet
CUST1052,Qabil Roy,51,Male,Delhi,Delhi,Salaried,Teacher,130449,2022,UPI,Laptop
CUST1053,Suhani Nadig,84,Male,Hyderabad,Telangana,Senior Citizen,Retired Army Officer,46940,2026,UPI,Tablet
CUST1054,Tristan Natt,45,Female,Kolkata,West Bengal,Salaried,Teacher,29522,2023,UPI,Mobile
CUST1055,Dominic Chakrabarti,18,Female,Mumbai,Maharashtra,Student,Medical Student,199546,2026,Debit Card,Mobile
CUST1056,Divya Nigam,71,Male,Jaipur,Rajasthan,Senior Citizen,Retired Government Officer,176966,2012,Debit Card,Tablet
CUST1057,Keya Oza,18,Female,Mumbai,Maharashtra,Student,Medical Student,172674,2017,UPI,Mobile
CUST1058,Chanakya Sampath,85,Male,Hyderabad,Telangana,Senior Citizen,Retired Banker,56132,2018,Credit Card,Laptop
CUST1059,Sachi Nayar,84,Female,Delhi,Delhi,Senior Citizen,Retired Army Officer,137536,2012,UPI,Tablet
CUST1060,Reyansh Dutt,45,Male,Hyderabad,Telangana,Salaried,Teacher,234218,2016,Credit Card,Tablet
CUST1061,Kalpit Dube,35,Female,Mumbai,Maharashtra,Salaried,Bank Manager,161130,2013,UPI,Tablet
CUST1062,Rajata Kadakia,53,Female,Chennai,Tamil Nadu,Business,Business Owner,164697,2017,Net Banking,Tablet
CUST1063,Vasana Acharya,42,Male,Mumbai,Maharashtra,Business,Consultant,190248,2014,Net Banking,Mobile
CUST1064,Chanchal Krishnan,79,Female,Delhi,Delhi,Senior Citizen,Retired Government Officer,198797,2013,Net Banking,Laptop
CUST1065,Janani Sinha,77,Male,Jaipur,Rajasthan,Senior Citizen,Retired Banker,90634,2014,Credit Card,Mobile
CUST1066,Vedhika Bhatia,32,Male,Chennai,Tamil Nadu,Salaried,Doctor,141451,2023,Debit Card,Tablet
CUST1067,Nachiket Mand,51,Male,Delhi,Delhi,Salaried,Chartered Accountant,163726,2016,Debit Card,Mobile
CUST1068,Ekantika Bhat,19,Male,Ahmedabad,Gujarat,Student,College Student,87163,2012,Net Banking,Mobile
CUST1069,Eiravati Nagy,19,Female,Delhi,Delhi,Student,College Student,82391,2020,UPI,Mobile
CUST1070,Avi Bhargava,35,Female,Hyderabad,Telangana,Salaried,Software Engineer,168253,2013,Net Banking,Mobile
CUST1071,Qadim Sarkar,50,Female,Hyderabad,Telangana,Salaried,Teacher,242229,2018,UPI,Mobile
CUST1072,Charles Iyengar,28,Male,Lucknow,Uttar Pradesh,Salaried,HR Manager,43572,2018,Credit Card,Mobile
CUST1073,Thomas Deshpande,60,Male,Mumbai,Maharashtra,Business,Restaurant Owner,25946,2024,Net Banking,Laptop
CUST1074,Nitara Vaidya,83,Male,Lucknow,Uttar Pradesh,Senior Citizen,Retired Teacher,127402,2015,Net Banking,Mobile
CUST1075,Shivani Viswanathan,62,Female,Chennai,Tamil Nadu,Senior Citizen,Retired Teacher,110389,2017,Net Banking,Tablet
CUST1076,Lekha Chana,21,Male,Kolkata,West Bengal,Student,Engineering Student,20890,2017,Net Banking,Laptop
CUST1077,Gayathri Khatri,61,Female,Mumbai,Maharashtra,Senior Citizen,Retired Army Officer,245848,2021,Credit Card,Tablet
CUST1078,Eesha Dutta,79,Male,Kolkata,West Bengal,Senior Citizen,Retired Government Officer,80327,2026,Credit Card,Mobile
CUST1079,Tanay Pal,59,Male,Chennai,Tamil Nadu,Business,Retailer,249503,2018,Debit Card,Laptop
CUST1080,Sachi Halder,28,Female,Kolkata,West Bengal,Salaried,Bank Manager,57283,2019,Net Banking,Mobile
CUST1081,Omya Wason,39,Male,Delhi,Delhi,Salaried,Bank Manager,43326,2013,UPI,Mobile
CUST1082,Netra Pall,85,Male,Mumbai,Maharashtra,Senior Citizen,Retired Teacher,20915,2021,Net Banking,Tablet
CUST1083,Ganga Patel,43,Male,Kolkata,West Bengal,Business,Consultant,22260,2024,Net Banking,Mobile
CUST1084,Balveer Sha,49,Male,Delhi,Delhi,Salaried,Bank Manager,175360,2016,Credit Card,Tablet
CUST1085,Gabriel Ahuja,23,Female,Delhi,Delhi,Student,MBA Student,220662,2016,UPI,Laptop
CUST1086,Wishi Sibal,48,Female,Chennai,Tamil Nadu,Business,Business Owner,80012,2017,Debit Card,Laptop
CUST1087,Thomas Deshmukh,50,Male,Bengaluru,Karnataka,Business,Retailer,179407,2016,Net Banking,Laptop
CUST1088,Kamala Venkatesh,67,Female,Pune,Maharashtra,Senior Citizen,Retired Government Officer,208593,2021,Credit Card,Laptop
CUST1089,Prisha Swamy,36,Male,Kolkata,West Bengal,Salaried,Doctor,180740,2012,UPI,Tablet
CUST1090,Upadhriti Wagle,39,Male,Bengaluru,Karnataka,Business,Trader,221837,2023,UPI,Mobile
CUST1091,Dev Radhakrishnan,23,Male,Bengaluru,Karnataka,Student,College Student,87579,2014,UPI,Mobile
CUST1092,Ekiya Kaul,57,Male,Jaipur,Rajasthan,Salaried,Software Engineer,168193,2012,Debit Card,Tablet
CUST1093,Aradhana Vaidya,58,Male,Hyderabad,Telangana,Salaried,Chartered Accountant,183975,2021,Credit Card,Laptop
CUST1094,Dakshesh Shankar,70,Male,Kolkata,West Bengal,Senior Citizen,Retired Government Officer,43322,2013,Debit Card,Tablet
CUST1095,Yamini Kapadia,47,Female,Bengaluru,Karnataka,Business,Trader,99444,2016,Net Banking,Tablet
CUST1096,Indrajit Kade,50,Female,Lucknow,Uttar Pradesh,Salaried,HR Manager,192164,2023,UPI,Tablet
CUST1097,Ansh Sidhu,25,Male,Delhi,Delhi,Student,MBA Student,22935,2012,Net Banking,Tablet
CUST1098,Maanas Saha,44,Male,Kolkata,West Bengal,Business,Restaurant Owner,78603,2016,UPI,Laptop
CUST1099,Niharika Patel,36,Female,Delhi,Delhi,Salaried,Marketing Executive,92988,2019,Debit Card,Tablet
CUST1100,Anay Kalita,48,Male,Lucknow,Uttar Pradesh,Salaried,Teacher,239792,2021,Debit Card,Tablet
CUST1101,Aradhana Bajwa,83,Male,Delhi,Delhi,Senior Citizen,Retired Teacher,63258,2021,UPI,Laptop
CUST1102,Daksh Sarkar,48,Female,Kolkata,West Bengal,Business,Consultant,171295,2025,Net Banking,Mobile
CUST1103,Michael Johal,21,Female,Mumbai,Maharashtra,Student,MBA Student,69523,2014,Debit Card,Laptop
CUST1104,Bimala Tandon,55,Male,Bengaluru,Karnataka,Business,Trader,190932,2012,Credit Card,Tablet
CUST1105,Ranbir Hari,52,Female,Chennai,Tamil Nadu,Salaried,Data Analyst,218649,2025,Debit Card,Tablet
CUST1106,Forum Tella,67,Female,Delhi,Delhi,Senior Citizen,Retired Banker,143904,2018,Credit Card,Mobile
CUST1107,Aarna Kapur,49,Male,Pune,Maharashtra,Salaried,Data Analyst,49397,2024,UPI,Tablet
CUST1108,Chakradev Chandran,42,Male,Chennai,Tamil Nadu,Salaried,Chartered Accountant,215424,2022,Debit Card,Tablet
CUST1109,Wridesh Bir,24,Male,Ahmedabad,Gujarat,Student,MBA Student,64277,2022,UPI,Tablet
CUST1110,Charan Gulati,21,Male,Bengaluru,Karnataka,Student,Medical Student,199078,2019,Net Banking,Laptop
CUST1111,Yagnesh Dyal,25,Male,Chennai,Tamil Nadu,Student,MBA Student,78972,2020,Net Banking,Tablet
CUST1112,Tripti Palla,55,Male,Pune,Maharashtra,Salaried,Bank Manager,21363,2017,Credit Card,Mobile
CUST1113,Bina Gupta,58,Male,Bengaluru,Karnataka,Business,Retailer,24671,2021,Debit Card,Tablet
CUST1114,Saumya Agarwal,33,Male,Lucknow,Uttar Pradesh,Salaried,Data Analyst,95774,2015,UPI,Tablet
CUST1115,Maanav Warrior,65,Female,Mumbai,Maharashtra,Senior Citizen,Retired Army Officer,29620,2023,Net Banking,Tablet
CUST1116,Chavvi Kohli,68,Female,Chennai,Tamil Nadu,Senior Citizen,Retired Teacher,183122,2026,Net Banking,Tablet
CUST1117,Ikshita Borra,48,Female,Hyderabad,Telangana,Business,Business Owner,63895,2014,Debit Card,Tablet
CUST1118,Finn Kapur,22,Male,Jaipur,Rajasthan,Student,Medical Student,28040,2025,Credit Card,Tablet
CUST1119,Elijah Saxena,69,Male,Pune,Maharashtra,Senior Citizen,Retired Army Officer,170372,2022,Credit Card,Laptop
CUST1120,Amaira Anand,72,Male,Jaipur,Rajasthan,Senior Citizen,Retired Government Officer,15738,2023,Debit Card,Mobile
CUST1121,Manbir Bobal,23,Female,Pune,Maharashtra,Student,Medical Student,78229,2023,Net Banking,Laptop
CUST1122,Gaurav Kapoor,61,Female,Delhi,Delhi,Senior Citizen,Retired Teacher,183714,2013,UPI,Mobile
CUST1123,Wriddhish Tella,23,Male,Bengaluru,Karnataka,Salaried,Bank Manager,211925,2019,UPI,Tablet
CUST1124,Advik Rama,66,Male,Pune,Maharashtra,Senior Citizen,Retired Army Officer,31182,2024,Debit Card,Tablet
CUST1125,Gaurav Brar,24,Male,Lucknow,Uttar Pradesh,Student,College Student,249201,2014,Debit Card,Laptop
CUST1126,Dominic Dhawan,32,Female,Chennai,Tamil Nadu,Business,Retailer,145980,2025,Credit Card,Mobile
CUST1127,Mahika Deep,76,Female,Lucknow,Uttar Pradesh,Senior Citizen,Retired Army Officer,94034,2022,UPI,Mobile
CUST1128,Alexander Bansal,85,Female,Ahmedabad,Gujarat,Senior Citizen,Retired Army Officer,111603,2017,UPI,Tablet
CUST1129,Chameli Gala,57,Female,Lucknow,Uttar Pradesh,Salaried,Civil Engineer,210656,2026,Credit Card,Tablet
CUST1130,Benjamin Deo,75,Male,Mumbai,Maharashtra,Senior Citizen,Retired Government Officer,60428,2023,Debit Card,Mobile
CUST1131,Yug Misra,49,Female,Jaipur,Rajasthan,Business,Business Owner,32376,2022,Debit Card,Laptop
CUST1132,Harrison Mukherjee,23,Female,Pune,Maharashtra,Student,MBA Student,240342,2019,UPI,Tablet
CUST1133,Harish Wason,51,Male,Mumbai,Maharashtra,Business,Retailer,107535,2014,Credit Card,Tablet
CUST1134,Orinder Sethi,80,Male,Mumbai,Maharashtra,Senior Citizen,Retired Government Officer,183378,2018,Debit Card,Tablet
CUST1135,Meera Som,69,Male,Bengaluru,Karnataka,Senior Citizen,Retired Teacher,37853,2025,UPI,Mobile
CUST1136,Jackson Kohli,23,Male,Lucknow,Uttar Pradesh,Student,College Student,242812,2024,UPI,Tablet
CUST1137,Varsha Pillay,73,Female,Bengaluru,Karnataka,Senior Citizen,Retired Banker,91434,2018,Credit Card,Mobile
CUST1138,Anay Kala,63,Female,Lucknow,Uttar Pradesh,Senior Citizen,Retired Banker,74680,2015,Debit Card,Tablet
CUST1139,Robert Dugal,83,Male,Delhi,Delhi,Senior Citizen,Retired Army Officer,113629,2017,Debit Card,Laptop
CUST1140,Bhavini Kurian,85,Male,Kolkata,West Bengal,Senior Citizen,Retired Banker,80099,2014,Net Banking,Mobile
CUST1141,Abdul Bhavsar,57,Male,Ahmedabad,Gujarat,Business,Retailer,189800,2018,UPI,Mobile
CUST1142,Turvi Raman,30,Female,Hyderabad,Telangana,Business,Retailer,68727,2022,Credit Card,Laptop
CUST1143,Ekiya Sabharwal,28,Male,Mumbai,Maharashtra,Business,Trader,244397,2013,UPI,Laptop
CUST1144,Om Ramakrishnan,79,Female,Jaipur,Rajasthan,Senior Citizen,Retired Banker,37087,2020,UPI,Tablet
CUST1145,Chavvi Dhar,44,Female,Hyderabad,Telangana,Salaried,Chartered Accountant,154619,2024,Debit Card,Tablet
CUST1146,Abhimanyu Lanka,28,Male,Hyderabad,Telangana,Salaried,Teacher,63060,2014,Debit Card,Laptop
CUST1147,Zinal Ram,21,Male,Lucknow,Uttar Pradesh,Student,MBA Student,103484,2021,Debit Card,Laptop
CUST1148,Urmi Dube,48,Female,Chennai,Tamil Nadu,Salaried,Teacher,147776,2020,Net Banking,Mobile
CUST1149,Krishna Nagi,34,Female,Delhi,Delhi,Salaried,Marketing Executive,247373,2017,Net Banking,Mobile
CUST1150,Naveen Shetty,24,Male,Lucknow,Uttar Pradesh,Student,MBA Student,110784,2019,Debit Card,Tablet
CUST1151,Joshua Prasad,41,Male,Jaipur,Rajasthan,Salaried,Marketing Executive,34573,2016,Net Banking,Tablet
CUST1152,Madhav Jaggi,61,Female,Hyderabad,Telangana,Business,Trader,169764,2022,Debit Card,Laptop
CUST1153,Aditya Sarma,23,Male,Jaipur,Rajasthan,Student,Engineering Student,196035,2026,UPI,Laptop
CUST1154,Quincy Morar,79,Male,Jaipur,Rajasthan,Senior Citizen,Retired Government Officer,96268,2025,Debit Card,Laptop
CUST1155,Bina Manne,66,Female,Pune,Maharashtra,Senior Citizen,Retired Government Officer,97089,2018,Debit Card,Mobile
CUST1156,Harinakshi Balan,55,Male,Lucknow,Uttar Pradesh,Salaried,Teacher,191229,2015,Net Banking,Mobile
CUST1157,Forum Barad,84,Male,Pune,Maharashtra,Senior Citizen,Retired Banker,133811,2025,Credit Card,Laptop
CUST1158,Kavya Sule,20,Male,Jaipur,Rajasthan,Student,Engineering Student,68390,2021,Net Banking,Mobile
CUST1159,Vaishnavi Khare,85,Female,Lucknow,Uttar Pradesh,Senior Citizen,Retired Army Officer,65959,2013,Net Banking,Mobile
CUST1160,Dakshesh Ranganathan,63,Female,Chennai,Tamil Nadu,Business,Consultant,193382,2018,Net Banking,Tablet
CUST1161,Ekta Divan,81,Female,Kolkata,West Bengal,Senior Citizen,Retired Teacher,105448,2023,UPI,Mobile
CUST1162,Darsh Dhaliwal,50,Female,Mumbai,Maharashtra,Business,Trader,41272,2019,Debit Card,Laptop
CUST1163,Fiyaz Ramachandran,47,Male,Mumbai,Maharashtra,Salaried,Data Analyst,241890,2012,Credit Card,Mobile
CUST1164,Vedant Raval,31,Male,Hyderabad,Telangana,Salaried,Marketing Executive,54663,2015,Credit Card,Mobile
CUST1165,Upadhriti Contractor,23,Male,Jaipur,Rajasthan,Student,College Student,139694,2017,Debit Card,Mobile
CUST1166,Hamsini Sarraf,55,Female,Lucknow,Uttar Pradesh,Business,Consultant,122693,2022,UPI,Tablet
CUST1167,Zayan Doshi,76,Male,Chennai,Tamil Nadu,Senior Citizen,Retired Banker,217366,2024,Debit Card,Laptop
CUST1168,Chandani Bhasin,25,Female,Kolkata,West Bengal,Student,MBA Student,146979,2016,Debit Card,Tablet
CUST1169,Vamakshi Arya,24,Male,Kolkata,West Bengal,Student,Engineering Student,121879,2012,Credit Card,Tablet
CUST1170,Lakshit Kumar,19,Female,Chennai,Tamil Nadu,Student,Engineering Student,41494,2026,Net Banking,Laptop
CUST1171,Naveen Gandhi,18,Male,Bengaluru,Karnataka,Student,Medical Student,191941,2020,Net Banking,Mobile
CUST1172,Mohini Sachar,79,Female,Kolkata,West Bengal,Senior Citizen,Retired Government Officer,184012,2018,Credit Card,Tablet
CUST1173,Upadhriti Prasad,53,Male,Pune,Maharashtra,Business,Consultant,104827,2013,UPI,Mobile
CUST1174,Radhika Sarraf,20,Male,Ahmedabad,Gujarat,Student,Medical Student,221721,2020,Net Banking,Mobile
CUST1175,Bhavna Upadhyay,27,Male,Jaipur,Rajasthan,Salaried,Software Engineer,106032,2019,UPI,Mobile
CUST1176,Ishwar Kothari,65,Female,Chennai,Tamil Nadu,Senior Citizen,Retired Government Officer,132789,2019,Debit Card,Mobile
CUST1177,Tanay Gill,32,Female,Bengaluru,Karnataka,Business,Retailer,51178,2019,Debit Card,Laptop
CUST1178,Ikbal Chakraborty,28,Male,Lucknow,Uttar Pradesh,Business,Business Owner,220120,2026,Debit Card,Laptop
CUST1179,Umang Sami,20,Male,Jaipur,Rajasthan,Student,College Student,236134,2013,Net Banking,Tablet
CUST1180,Chameli Sen,52,Female,Mumbai,Maharashtra,Business,Retailer,119974,2019,Net Banking,Mobile
CUST1181,Wakeeta Sama,24,Male,Ahmedabad,Gujarat,Salaried,Teacher,60797,2022,Net Banking,Laptop
CUST1182,Ishanvi Khanna,80,Male,Mumbai,Maharashtra,Senior Citizen,Retired Banker,96828,2013,Net Banking,Mobile
CUST1183,Prisha Kale,80,Female,Chennai,Tamil Nadu,Senior Citizen,Retired Government Officer,154871,2012,UPI,Tablet
CUST1184,Alexander Sachdev,34,Female,Lucknow,Uttar Pradesh,Business,Business Owner,219892,2017,Credit Card,Laptop
CUST1185,Aahana Iyengar,65,Male,Bengaluru,Karnataka,Business,Trader,141876,2021,Credit Card,Mobile
CUST1186,Zashil Lad,76,Female,Kolkata,West Bengal,Senior Citizen,Retired Banker,193773,2013,Net Banking,Laptop
CUST1187,Kala Garde,50,Male,Delhi,Delhi,Salaried,Chartered Accountant,245743,2016,Net Banking,Mobile
CUST1188,Ekaraj Kanda,82,Female,Bengaluru,Karnataka,Senior Citizen,Retired Government Officer,91674,2023,Net Banking,Tablet
CUST1189,Veer Dhillon,74,Male,Delhi,Delhi,Senior Citizen,Retired Army Officer,244301,2017,Debit Card,Laptop
CUST1190,Michael Talwar,22,Female,Jaipur,Rajasthan,Student,College Student,159677,2014,UPI,Tablet
CUST1191,Lajita Chaudhary,55,Male,Delhi,Delhi,Business,Retailer,139435,2024,UPI,Tablet
CUST1192,Ekantika Bhavsar,24,Female,Lucknow,Uttar Pradesh,Student,MBA Student,205639,2012,UPI,Mobile
CUST1193,Netra Mishra,44,Male,Chennai,Tamil Nadu,Salaried,Bank Manager,58483,2014,Net Banking,Mobile
CUST1194,Falan Minhas,80,Female,Jaipur,Rajasthan,Senior Citizen,Retired Banker,109280,2012,UPI,Mobile
CUST1195,Vivaan Sachar,36,Male,Mumbai,Maharashtra,Salaried,Software Engineer,203021,2017,Debit Card,Tablet
CUST1196,Arunima Kumar,72,Female,Bengaluru,Karnataka,Senior Citizen,Retired Army Officer,184216,2015,UPI,Laptop
CUST1197,Isaiah Nagar,46,Female,Delhi,Delhi,Salaried,Chartered Accountant,115665,2023,Credit Card,Tablet
CUST1198,Pranit Tiwari,62,Female,Ahmedabad,Gujarat,Senior Citizen,Retired Army Officer,57803,2024,UPI,Laptop
CUST1199,Priya Boase,25,Male,Ahmedabad,Gujarat,Student,Medical Student,171352,2026,Net Banking,Mobile
CUST1200,Advay Chaudhari,24,Female,Pune,Maharashtra,Student,College Student,94849,2016,Net Banking,Mobile
CUST1201,Hardik Chana,72,Female,Lucknow,Uttar Pradesh,Senior Citizen,Retired Banker,54242,2012,Credit Card,Mobile
CUST1202,Idika Sabharwal,18,Female,Delhi,Delhi,Student,Medical Student,120959,2024,Net Banking,Mobile
CUST1203,Adweta Sant,75,Male,Ahmedabad,Gujarat,Senior Citizen,Retired Army Officer,241526,2020,Debit Card,Tablet
CUST1204,Quincy Desai,84,Female,Bengaluru,Karnataka,Senior Citizen,Retired Banker,138050,2019,UPI,Tablet
CUST1205,Yutika Batta,39,Female,Lucknow,Uttar Pradesh,Salaried,HR Manager,53536,2022,Net Banking,Tablet
CUST1206,Kalpit Kibe,40,Female,Ahmedabad,Gujarat,Salaried,Chartered Accountant,124909,2017,UPI,Laptop
CUST1207,Hiral Loyal,69,Female,Pune,Maharashtra,Senior Citizen,Retired Government Officer,239579,2016,Credit Card,Mobile
CUST1208,Yahvi Upadhyay,31,Male,Kolkata,West Bengal,Salaried,Bank Manager,134802,2026,Net Banking,Mobile
CUST1209,Mekhala Bobal,34,Female,Hyderabad,Telangana,Business,Retailer,37927,2018,UPI,Laptop
